"TIME","GEO","GEO_LABEL","UNIT","IPC","Value","Flag and Footnotes"
"2010","BE","Belgium","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","11.834",""
"2010","BE","Belgium","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases","0.284",""
"2010","BE","Belgium","Per million of active population","CO2 capture or storage","0.221",""
"2010","BE","Belgium","Per million of active population","CO2 capture by biological separation",":",""
"2010","BE","Belgium","Per million of active population","CO2 capture by chemical separation","0.221",""
"2010","BG","Bulgaria","Number","Technologies or applications for mitigation or adaptation against climate change","0.333",""
"2010","BG","Bulgaria","Number","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","BG","Bulgaria","Number","CO2 capture or storage",":",""
"2010","BG","Bulgaria","Number","CO2 capture by biological separation",":",""
"2010","BG","Bulgaria","Number","CO2 capture by chemical separation",":",""
"2010","BG","Bulgaria","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","0.045",""
"2010","BG","Bulgaria","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","BG","Bulgaria","Per million inhabitants","CO2 capture or storage",":",""
"2010","BG","Bulgaria","Per million inhabitants","CO2 capture by biological separation",":",""
"2010","BG","Bulgaria","Per million inhabitants","CO2 capture by chemical separation",":",""
"2010","BG","Bulgaria","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","0.098",""
"2010","BG","Bulgaria","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","BG","Bulgaria","Per million of active population","CO2 capture or storage",":",""
"2010","BG","Bulgaria","Per million of active population","CO2 capture by biological separation",":",""
"2010","BG","Bulgaria","Per million of active population","CO2 capture by chemical separation",":",""
"2010","CZ","Czech Republic","Number","Technologies or applications for mitigation or adaptation against climate change","7.125",""
"2010","CZ","Czech Republic","Number","Capture, storage, sequestration or disposal of greenhouse gases","1.125",""
"2010","CZ","Czech Republic","Number","CO2 capture or storage","1",""
"2010","CZ","Czech Republic","Number","CO2 capture by biological separation",":",""
"2010","CZ","Czech Republic","Number","CO2 capture by chemical separation",":",""
"2010","CZ","Czech Republic","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","0.681",""
"2010","CZ","Czech Republic","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases","0.108",""
"2010","CZ","Czech Republic","Per million inhabitants","CO2 capture or storage","0.096",""
"2010","CZ","Czech Republic","Per million inhabitants","CO2 capture by biological separation",":",""
"2010","CZ","Czech Republic","Per million inhabitants","CO2 capture by chemical separation",":",""
"2010","CZ","Czech Republic","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","1.352",""
"2010","CZ","Czech Republic","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases","0.214",""
"2010","CZ","Czech Republic","Per million of active population","CO2 capture or storage","0.19",""
"2010","CZ","Czech Republic","Per million of active population","CO2 capture by biological separation",":",""
"2010","CZ","Czech Republic","Per million of active population","CO2 capture by chemical separation",":",""
"2010","DK","Denmark","Number","Technologies or applications for mitigation or adaptation against climate change","260.309",""
"2010","DK","Denmark","Number","Capture, storage, sequestration or disposal of greenhouse gases","2",""
"2010","DK","Denmark","Number","CO2 capture or storage","1",""
"2010","DK","Denmark","Number","CO2 capture by biological separation",":",""
"2010","DK","Denmark","Number","CO2 capture by chemical separation",":",""
"2010","DK","Denmark","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","47.032",""
"2010","DK","Denmark","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases","0.361",""
"2010","DK","Denmark","Per million inhabitants","CO2 capture or storage","0.181",""
"2010","DK","Denmark","Per million inhabitants","CO2 capture by biological separation",":",""
"2010","DK","Denmark","Per million inhabitants","CO2 capture by chemical separation",":",""
"2010","DK","Denmark","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","89.013",""
"2010","DK","Denmark","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases","0.684",""
"2010","DK","Denmark","Per million of active population","CO2 capture or storage","0.342",""
"2010","DK","Denmark","Per million of active population","CO2 capture by biological separation",":",""
"2010","DK","Denmark","Per million of active population","CO2 capture by chemical separation",":",""
"2010","DE","Germany (until 1990 former territory of the FRG)","Number","Technologies or applications for mitigation or adaptation against climate change","1,000.646",""
"2010","DE","Germany (until 1990 former territory of the FRG)","Number","Capture, storage, sequestration or disposal of greenhouse gases","45.637",""
"2010","DE","Germany (until 1990 former territory of the FRG)","Number","CO2 capture or storage","38.61",""
"2010","DE","Germany (until 1990 former territory of the FRG)","Number","CO2 capture by biological separation","0.5",""
"2010","DE","Germany (until 1990 former territory of the FRG)","Number","CO2 capture by chemical separation","19.11",""
"2010","DE","Germany (until 1990 former territory of the FRG)","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","12.232",""
"2010","DE","Germany (until 1990 former territory of the FRG)","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases","0.558",""
"2010","DE","Germany (until 1990 former territory of the FRG)","Per million inhabitants","CO2 capture or storage","0.472",""
"2010","DE","Germany (until 1990 former territory of the FRG)","Per million inhabitants","CO2 capture by biological separation","0.006",""
"2010","DE","Germany (until 1990 former territory of the FRG)","Per million inhabitants","CO2 capture by chemical separation","0.234",""
"2010","DE","Germany (until 1990 former territory of the FRG)","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","24.078",""
"2010","DE","Germany (until 1990 former territory of the FRG)","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases","1.098",""
"2010","DE","Germany (until 1990 former territory of the FRG)","Per million of active population","CO2 capture or storage","0.929",""
"2010","DE","Germany (until 1990 former territory of the FRG)","Per million of active population","CO2 capture by biological separation","0.012",""
"2010","DE","Germany (until 1990 former territory of the FRG)","Per million of active population","CO2 capture by chemical separation","0.46",""
"2010","EE","Estonia","Number","Technologies or applications for mitigation or adaptation against climate change","5",""
"2010","EE","Estonia","Number","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","EE","Estonia","Number","CO2 capture or storage",":",""
"2010","EE","Estonia","Number","CO2 capture by biological separation",":",""
"2010","EE","Estonia","Number","CO2 capture by chemical separation",":",""
"2010","EE","Estonia","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","3.75",""
"2010","EE","Estonia","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","EE","Estonia","Per million inhabitants","CO2 capture or storage",":",""
"2010","EE","Estonia","Per million inhabitants","CO2 capture by biological separation",":",""
"2010","EE","Estonia","Per million inhabitants","CO2 capture by chemical separation",":",""
"2010","EE","Estonia","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","7.335",""
"2010","EE","Estonia","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","EE","Estonia","Per million of active population","CO2 capture or storage",":",""
"2010","EE","Estonia","Per million of active population","CO2 capture by biological separation",":",""
"2010","EE","Estonia","Per million of active population","CO2 capture by chemical separation",":",""
"2010","IE","Ireland","Number","Technologies or applications for mitigation or adaptation against climate change","15.417",""
"2010","IE","Ireland","Number","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","IE","Ireland","Number","CO2 capture or storage",":",""
"2010","IE","Ireland","Number","CO2 capture by biological separation",":",""
"2010","IE","Ireland","Number","CO2 capture by chemical separation",":",""
"2010","IE","Ireland","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","3.389",""
"2010","IE","Ireland","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","IE","Ireland","Per million inhabitants","CO2 capture or storage",":",""
"2010","IE","Ireland","Per million inhabitants","CO2 capture by biological separation",":",""
"2010","IE","Ireland","Per million inhabitants","CO2 capture by chemical separation",":",""
"2010","IE","Ireland","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","7.056",""
"2010","IE","Ireland","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","IE","Ireland","Per million of active population","CO2 capture or storage",":",""
"2010","IE","Ireland","Per million of active population","CO2 capture by biological separation",":",""
"2010","IE","Ireland","Per million of active population","CO2 capture by chemical separation",":",""
"2010","EL","Greece","Number","Technologies or applications for mitigation or adaptation against climate change","4.833",""
"2010","EL","Greece","Number","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","EL","Greece","Number","CO2 capture or storage",":",""
"2010","EL","Greece","Number","CO2 capture by biological separation",":",""
"2010","EL","Greece","Number","CO2 capture by chemical separation",":",""
"2010","EL","Greece","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","0.435",""
"2010","EL","Greece","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","EL","Greece","Per million inhabitants","CO2 capture or storage",":",""
"2010","EL","Greece","Per million inhabitants","CO2 capture by biological separation",":",""
"2010","EL","Greece","Per million inhabitants","CO2 capture by chemical separation",":",""
"2010","EL","Greece","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","0.961",""
"2010","EL","Greece","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","EL","Greece","Per million of active population","CO2 capture or storage",":",""
"2010","EL","Greece","Per million of active population","CO2 capture by biological separation",":",""
"2010","EL","Greece","Per million of active population","CO2 capture by chemical separation",":",""
"2010","ES","Spain","Number","Technologies or applications for mitigation or adaptation against climate change","122.349",""
"2010","ES","Spain","Number","Capture, storage, sequestration or disposal of greenhouse gases","1",""
"2010","ES","Spain","Number","CO2 capture or storage","1",""
"2010","ES","Spain","Number","CO2 capture by biological separation",":",""
"2010","ES","Spain","Number","CO2 capture by chemical separation","1",""
"2010","ES","Spain","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","2.632",""
"2010","ES","Spain","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases","0.022",""
"2010","ES","Spain","Per million inhabitants","CO2 capture or storage","0.022",""
"2010","ES","Spain","Per million inhabitants","CO2 capture by biological separation",":",""
"2010","ES","Spain","Per million inhabitants","CO2 capture by chemical separation","0.022",""
"2010","ES","Spain","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","5.237",""
"2010","ES","Spain","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases","0.043",""
"2010","ES","Spain","Per million of active population","CO2 capture or storage","0.043",""
"2010","ES","Spain","Per million of active population","CO2 capture by biological separation",":",""
"2010","ES","Spain","Per million of active population","CO2 capture by chemical separation","0.043",""
"2010","FR","France","Number","Technologies or applications for mitigation or adaptation against climate change","319.407",""
"2010","FR","France","Number","Capture, storage, sequestration or disposal of greenhouse gases","20.083",""
"2010","FR","France","Number","CO2 capture or storage","17.083",""
"2010","FR","France","Number","CO2 capture by biological separation","1.5",""
"2010","FR","France","Number","CO2 capture by chemical separation","6.833",""
"2010","FR","France","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","4.94",""
"2010","FR","France","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases","0.311",""
"2010","FR","France","Per million inhabitants","CO2 capture or storage","0.264",""
"2010","FR","France","Per million inhabitants","CO2 capture by biological separation","0.023",""
"2010","FR","France","Per million inhabitants","CO2 capture by chemical separation","0.106",""
"2010","FR","France","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","11.243",""
"2010","FR","France","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases","0.707",""
"2010","FR","France","Per million of active population","CO2 capture or storage","0.601",""
"2010","FR","France","Per million of active population","CO2 capture by biological separation","0.053",""
"2010","FR","France","Per million of active population","CO2 capture by chemical separation","0.241",""
"2010","HR","Croatia","Number","Technologies or applications for mitigation or adaptation against climate change","3",""
"2010","HR","Croatia","Number","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","HR","Croatia","Number","CO2 capture or storage",":",""
"2010","HR","Croatia","Number","CO2 capture by biological separation",":",""
"2010","HR","Croatia","Number","CO2 capture by chemical separation",":",""
"2010","HR","Croatia","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","0.697",""
"2010","HR","Croatia","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","HR","Croatia","Per million inhabitants","CO2 capture or storage",":",""
"2010","HR","Croatia","Per million inhabitants","CO2 capture by biological separation",":",""
"2010","HR","Croatia","Per million inhabitants","CO2 capture by chemical separation",":",""
"2010","HR","Croatia","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","1.568",""
"2010","HR","Croatia","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","HR","Croatia","Per million of active population","CO2 capture or storage",":",""
"2010","HR","Croatia","Per million of active population","CO2 capture by biological separation",":",""
"2010","HR","Croatia","Per million of active population","CO2 capture by chemical separation",":",""
"2010","IT","Italy","Number","Technologies or applications for mitigation or adaptation against climate change","137.026",""
"2010","IT","Italy","Number","Capture, storage, sequestration or disposal of greenhouse gases","5.167",""
"2010","IT","Italy","Number","CO2 capture or storage","3.5",""
"2010","IT","Italy","Number","CO2 capture by biological separation",":",""
"2010","IT","Italy","Number","CO2 capture by chemical separation","1",""
"2010","IT","Italy","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","2.315",""
"2010","IT","Italy","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases","0.087",""
"2010","IT","Italy","Per million inhabitants","CO2 capture or storage","0.059",""
"2010","IT","Italy","Per million inhabitants","CO2 capture by biological separation",":",""
"2010","IT","Italy","Per million inhabitants","CO2 capture by chemical separation","0.017",""
"2010","IT","Italy","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","5.574",""
"2010","IT","Italy","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases","0.21",""
"2010","IT","Italy","Per million of active population","CO2 capture or storage","0.142",""
"2010","IT","Italy","Per million of active population","CO2 capture by biological separation",":",""
"2010","IT","Italy","Per million of active population","CO2 capture by chemical separation","0.041",""
"2010","CY","Cyprus","Number","Technologies or applications for mitigation or adaptation against climate change",":",""
"2010","CY","Cyprus","Number","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","CY","Cyprus","Number","CO2 capture or storage",":",""
"2010","CY","Cyprus","Number","CO2 capture by biological separation",":",""
"2010","CY","Cyprus","Number","CO2 capture by chemical separation",":",""
"2010","CY","Cyprus","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change",":",""
"2010","CY","Cyprus","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","CY","Cyprus","Per million inhabitants","CO2 capture or storage",":",""
"2010","CY","Cyprus","Per million inhabitants","CO2 capture by biological separation",":",""
"2010","CY","Cyprus","Per million inhabitants","CO2 capture by chemical separation",":",""
"2010","CY","Cyprus","Per million of active population","Technologies or applications for mitigation or adaptation against climate change",":",""
"2010","CY","Cyprus","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","CY","Cyprus","Per million of active population","CO2 capture or storage",":",""
"2010","CY","Cyprus","Per million of active population","CO2 capture by biological separation",":",""
"2010","CY","Cyprus","Per million of active population","CO2 capture by chemical separation",":",""
"2010","LV","Latvia","Number","Technologies or applications for mitigation or adaptation against climate change",":",""
"2010","LV","Latvia","Number","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","LV","Latvia","Number","CO2 capture or storage",":",""
"2010","LV","Latvia","Number","CO2 capture by biological separation",":",""
"2010","LV","Latvia","Number","CO2 capture by chemical separation",":",""
"2010","LV","Latvia","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change",":",""
"2010","LV","Latvia","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","LV","Latvia","Per million inhabitants","CO2 capture or storage",":",""
"2010","LV","Latvia","Per million inhabitants","CO2 capture by biological separation",":",""
"2010","LV","Latvia","Per million inhabitants","CO2 capture by chemical separation",":",""
"2010","LV","Latvia","Per million of active population","Technologies or applications for mitigation or adaptation against climate change",":",""
"2010","LV","Latvia","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","LV","Latvia","Per million of active population","CO2 capture or storage",":",""
"2010","LV","Latvia","Per million of active population","CO2 capture by biological separation",":",""
"2010","LV","Latvia","Per million of active population","CO2 capture by chemical separation",":",""
"2010","LT","Lithuania","Number","Technologies or applications for mitigation or adaptation against climate change",":",""
"2010","LT","Lithuania","Number","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","LT","Lithuania","Number","CO2 capture or storage",":",""
"2010","LT","Lithuania","Number","CO2 capture by biological separation",":",""
"2010","LT","Lithuania","Number","CO2 capture by chemical separation",":",""
"2010","LT","Lithuania","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change",":",""
"2010","LT","Lithuania","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","LT","Lithuania","Per million inhabitants","CO2 capture or storage",":",""
"2010","LT","Lithuania","Per million inhabitants","CO2 capture by biological separation",":",""
"2010","LT","Lithuania","Per million inhabitants","CO2 capture by chemical separation",":",""
"2010","LT","Lithuania","Per million of active population","Technologies or applications for mitigation or adaptation against climate change",":",""
"2010","LT","Lithuania","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","LT","Lithuania","Per million of active population","CO2 capture or storage",":",""
"2010","LT","Lithuania","Per million of active population","CO2 capture by biological separation",":",""
"2010","LT","Lithuania","Per million of active population","CO2 capture by chemical separation",":",""
"2010","LU","Luxembourg","Number","Technologies or applications for mitigation or adaptation against climate change","3",""
"2010","LU","Luxembourg","Number","Capture, storage, sequestration or disposal of greenhouse gases","1",""
"2010","LU","Luxembourg","Number","CO2 capture or storage","1",""
"2010","LU","Luxembourg","Number","CO2 capture by biological separation",":",""
"2010","LU","Luxembourg","Number","CO2 capture by chemical separation","1",""
"2010","LU","Luxembourg","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","5.975",""
"2010","LU","Luxembourg","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases","1.992",""
"2010","LU","Luxembourg","Per million inhabitants","CO2 capture or storage","1.992",""
"2010","LU","Luxembourg","Per million inhabitants","CO2 capture by biological separation",":",""
"2010","LU","Luxembourg","Per million inhabitants","CO2 capture by chemical separation","1.992",""
"2010","LU","Luxembourg","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","12.97",""
"2010","LU","Luxembourg","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases","4.323",""
"2010","LU","Luxembourg","Per million of active population","CO2 capture or storage","4.323",""
"2010","LU","Luxembourg","Per million of active population","CO2 capture by biological separation",":",""
"2010","LU","Luxembourg","Per million of active population","CO2 capture by chemical separation","4.323",""
"2010","HU","Hungary","Number","Technologies or applications for mitigation or adaptation against climate change","5.233",""
"2010","HU","Hungary","Number","Capture, storage, sequestration or disposal of greenhouse gases","1.333",""
"2010","HU","Hungary","Number","CO2 capture or storage","1.333",""
"2010","HU","Hungary","Number","CO2 capture by biological separation",":",""
"2010","HU","Hungary","Number","CO2 capture by chemical separation","1",""
"2010","HU","Hungary","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","0.523",""
"2010","HU","Hungary","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases","0.133",""
"2010","HU","Hungary","Per million inhabitants","CO2 capture or storage","0.133",""
"2010","HU","Hungary","Per million inhabitants","CO2 capture by biological separation",":",""
"2010","HU","Hungary","Per million inhabitants","CO2 capture by chemical separation","0.1",""
"2010","HU","Hungary","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","1.245",""
"2010","HU","Hungary","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases","0.317",""
"2010","HU","Hungary","Per million of active population","CO2 capture or storage","0.317",""
"2010","HU","Hungary","Per million of active population","CO2 capture by biological separation",":",""
"2010","HU","Hungary","Per million of active population","CO2 capture by chemical separation","0.238",""
"2010","MT","Malta","Number","Technologies or applications for mitigation or adaptation against climate change","1",""
"2010","MT","Malta","Number","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","MT","Malta","Number","CO2 capture or storage",":",""
"2010","MT","Malta","Number","CO2 capture by biological separation",":",""
"2010","MT","Malta","Number","CO2 capture by chemical separation",":",""
"2010","MT","Malta","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","2.415",""
"2010","MT","Malta","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","MT","Malta","Per million inhabitants","CO2 capture or storage",":",""
"2010","MT","Malta","Per million inhabitants","CO2 capture by biological separation",":",""
"2010","MT","Malta","Per million inhabitants","CO2 capture by chemical separation",":",""
"2010","MT","Malta","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","5.727",""
"2010","MT","Malta","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","MT","Malta","Per million of active population","CO2 capture or storage",":",""
"2010","MT","Malta","Per million of active population","CO2 capture by biological separation",":",""
"2010","MT","Malta","Per million of active population","CO2 capture by chemical separation",":",""
"2010","NL","Netherlands","Number","Technologies or applications for mitigation or adaptation against climate change","114.193",""
"2010","NL","Netherlands","Number","Capture, storage, sequestration or disposal of greenhouse gases","7.75",""
"2010","NL","Netherlands","Number","CO2 capture or storage","6.75",""
"2010","NL","Netherlands","Number","CO2 capture by biological separation","0.75",""
"2010","NL","Netherlands","Number","CO2 capture by chemical separation","3.75",""
"2010","NL","Netherlands","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","6.889",""
"2010","NL","Netherlands","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases","0.468",""
"2010","NL","Netherlands","Per million inhabitants","CO2 capture or storage","0.407",""
"2010","NL","Netherlands","Per million inhabitants","CO2 capture by biological separation","0.045",""
"2010","NL","Netherlands","Per million inhabitants","CO2 capture by chemical separation","0.226",""
"2010","NL","Netherlands","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","12.969",""
"2010","NL","Netherlands","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases","0.88",""
"2010","NL","Netherlands","Per million of active population","CO2 capture or storage","0.767",""
"2010","NL","Netherlands","Per million of active population","CO2 capture by biological separation","0.085",""
"2010","NL","Netherlands","Per million of active population","CO2 capture by chemical separation","0.426",""
"2010","AT","Austria","Number","Technologies or applications for mitigation or adaptation against climate change","55.242",""
"2010","AT","Austria","Number","Capture, storage, sequestration or disposal of greenhouse gases","1.5",""
"2010","AT","Austria","Number","CO2 capture or storage","0.5",""
"2010","AT","Austria","Number","CO2 capture by biological separation",":",""
"2010","AT","Austria","Number","CO2 capture by chemical separation",":",""
"2010","AT","Austria","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","6.614",""
"2010","AT","Austria","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases","0.18",""
"2010","AT","Austria","Per million inhabitants","CO2 capture or storage","0.06",""
"2010","AT","Austria","Per million inhabitants","CO2 capture by biological separation",":",""
"2010","AT","Austria","Per million inhabitants","CO2 capture by chemical separation",":",""
"2010","AT","Austria","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","13.09",""
"2010","AT","Austria","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases","0.355",""
"2010","AT","Austria","Per million of active population","CO2 capture or storage","0.118",""
"2010","AT","Austria","Per million of active population","CO2 capture by biological separation",":",""
"2010","AT","Austria","Per million of active population","CO2 capture by chemical separation",":",""
"2010","PL","Poland","Number","Technologies or applications for mitigation or adaptation against climate change","7.976",""
"2010","PL","Poland","Number","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","PL","Poland","Number","CO2 capture or storage",":",""
"2010","PL","Poland","Number","CO2 capture by biological separation",":",""
"2010","PL","Poland","Number","CO2 capture by chemical separation",":",""
"2010","PL","Poland","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","0.21",""
"2010","PL","Poland","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","PL","Poland","Per million inhabitants","CO2 capture or storage",":",""
"2010","PL","Poland","Per million inhabitants","CO2 capture by biological separation",":",""
"2010","PL","Poland","Per million inhabitants","CO2 capture by chemical separation",":",""
"2010","PL","Poland","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","0.466",""
"2010","PL","Poland","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","PL","Poland","Per million of active population","CO2 capture or storage",":",""
"2010","PL","Poland","Per million of active population","CO2 capture by biological separation",":",""
"2010","PL","Poland","Per million of active population","CO2 capture by chemical separation",":",""
"2010","PT","Portugal","Number","Technologies or applications for mitigation or adaptation against climate change","11.333",""
"2010","PT","Portugal","Number","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","PT","Portugal","Number","CO2 capture or storage",":",""
"2010","PT","Portugal","Number","CO2 capture by biological separation",":",""
"2010","PT","Portugal","Number","CO2 capture by chemical separation",":",""
"2010","PT","Portugal","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","1.072",""
"2010","PT","Portugal","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","PT","Portugal","Per million inhabitants","CO2 capture or storage",":",""
"2010","PT","Portugal","Per million inhabitants","CO2 capture by biological separation",":",""
"2010","PT","Portugal","Per million inhabitants","CO2 capture by chemical separation",":",""
"2010","PT","Portugal","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","2.044",""
"2010","PT","Portugal","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","PT","Portugal","Per million of active population","CO2 capture or storage",":",""
"2010","PT","Portugal","Per million of active population","CO2 capture by biological separation",":",""
"2010","PT","Portugal","Per million of active population","CO2 capture by chemical separation",":",""
"2010","RO","Romania","Number","Technologies or applications for mitigation or adaptation against climate change","2.167",""
"2010","RO","Romania","Number","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","RO","Romania","Number","CO2 capture or storage",":",""
"2010","RO","Romania","Number","CO2 capture by biological separation",":",""
"2010","RO","Romania","Number","CO2 capture by chemical separation",":",""
"2010","RO","Romania","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","0.107",""
"2010","RO","Romania","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","RO","Romania","Per million inhabitants","CO2 capture or storage",":",""
"2010","RO","Romania","Per million inhabitants","CO2 capture by biological separation",":",""
"2010","RO","Romania","Per million inhabitants","CO2 capture by chemical separation",":",""
"2010","RO","Romania","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","0.231",""
"2010","RO","Romania","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","RO","Romania","Per million of active population","CO2 capture or storage",":",""
"2010","RO","Romania","Per million of active population","CO2 capture by biological separation",":",""
"2010","RO","Romania","Per million of active population","CO2 capture by chemical separation",":",""
"2010","SI","Slovenia","Number","Technologies or applications for mitigation or adaptation against climate change","2.143",""
"2010","SI","Slovenia","Number","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","SI","Slovenia","Number","CO2 capture or storage",":",""
"2010","SI","Slovenia","Number","CO2 capture by biological separation",":",""
"2010","SI","Slovenia","Number","CO2 capture by chemical separation",":",""
"2010","SI","Slovenia","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","1.047",""
"2010","SI","Slovenia","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","SI","Slovenia","Per million inhabitants","CO2 capture or storage",":",""
"2010","SI","Slovenia","Per million inhabitants","CO2 capture by biological separation",":",""
"2010","SI","Slovenia","Per million inhabitants","CO2 capture by chemical separation",":",""
"2010","SI","Slovenia","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","2.057",""
"2010","SI","Slovenia","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2010","SI","Slovenia","Per million of active population","CO2 capture or storage",":",""
"2010","SI","Slovenia","Per million of active population","CO2 capture by biological separation",":",""
